id,genres,tag
215.0,Romance,Bibliothek-ethan hawke-intelligent-reflective-romantic-bittersweet-conversation-dialogue driven-intelligent-reflective-romantic-witty-bittersweet-conversation-intelligent-love story-reflective-Vienna-AMERICANS ABROAD-BRIEF ENCOUNTERS-literate-poignant-reflective-talky-TWENTYSOMETHING LIFE-understated-urbane-VACATION ROMANCES-wistful-witty-really romantic-conversation-dialogue-vienna-special-intelligent-quirky-reflective-bittersweet-boring-conversation-dialogue driven-loneliness-love story-philosophical-philosophy-quirky-reflective-romantic-thought+AC0-provoking-Vienna-wistful-dialogue-one day-(s)vcd-buy-ethan hawke-poignant-reflective-wistful-bittersweet-conversation-dialogue-reflective-bittersweet-conversation-dialogue-dialogue driven-generation X-intelligent-minimalist-poignant-quirky-reflective-Richard Linklater-thought+AC0-provoking-witty-conversation-dialogue-ethan hawke-minimalist-Vienna-witty-conversation-minimalist-BGAB LRC-Subscription-need to own-AMERICANS ABROAD-really romantic-reflective-TWENTYSOMETHING LIFE-Vienna-conversation-quirky-reflective-conversation-dialogue driven-generation X-reflective-Austria-trains-Vienna-conversation-dialogue-dialogue driven-intelligent-love story-must see-really romantic-romantic-thought+AC0-provoking-conversation-dialogue-dialogue driven-intelligent-minimalist-reflective-thought+AC0-provoking-Vienna-dialogue driven-loneliness-long takes-love story-Richard Linklater-cerebral-conversation-dialogue-intelligent-minimalist-reflective-romantic-witty-reminded me of thoughts I had when I was that age-ethan hawke-Julie Delpy-jolie delpy-facebook rec-ClearPlay-R-generation X-boring-overrated-slow paced-bittersweet-conversation-ethan hawke-Julie Delpy-minimalist-one day-poignant-romantic-trains-Vienna-witty-DVD+AC0-Video-Vienna-conversation-generation X-Special-girlie movie-VACATION ROMANCES-holes90s-reflective-thought+AC0-provoking-bittersweet-conversation-ethan hawke-Julie Delpy-quirky-reflective-conversation-love story-romantic-bittersweet-conversation-dialogue-dialogue driven-ethan hawke-intelligent-Julie Delpy-literate-love story-minimalist-quirky-reflective-romantic-thought+AC0-provoking-Vienna-wistful-witty-seen 2014-library-girlie movie-dialogue-intelligent-literate-poignant-quirky-Vienna-touching-conversation-reflective-Vienna-witty-Austria-bittersweet-conversation-dialogue-dialogue driven-generation X-one night stand-philosophical-philosophy-quirky-realism-reflective-romance-trains-understated-Vienna-witty-young people-Julie Delpy-fascinating how a conversation and two people keep you interested-Castle Rock-dialogue-generation X-minimalist-reflective-trains-Vienna-Favorite-must see-minimalist-bittersweet-conversation-Do kupienia-ethan hawke-intelligent-Julie Delpy-love story-quirky-reflective-Richard Linklater-romantic-trains-Vienna-bittersweet-conversation-dialogue-intelligent-literate-minimalist-must see-reflective-romantic-thought+AC0-provoking-understated-wistful-seen more than once-conversation-dialogue-ethan hawke-intelligent-Julie Delpy-literate-trains-VACATION ROMANCES-wistful-witty-bittersweet-conversation-intelligent-wistful-Best of Rotten Tomatoes: All Time-Richard Linklater
216.0,Comedy,stupid-stupid-stupid-stupid-stupid-stupid-Adam Sandler-stop looking at me swan-stupid-school-stupid-stupid-Adam Sandler-stupid-stupid-stupid-stupid-Adam Sandler-stupid-stop looking at me swan-elementary school-high school-teacher-Funniest Movies-stupid-stupid-Adam Sandler-seen more than once-stupid-school-stupid-stupid-CLV-Adam Sandler-comedy-funny-school-Adam Sandler-stupid-high school-stupid-Adam Sandler-School-Theater-TV-VHS-stupid-stupidity-Funniest Movies-stupid-Adam Sandler-funny-goofy-silly-stupid-stupid-stupid-stupid-Funniest Movies-seen more than once-Adam Sandler-stop looking at me swan-Tamra Davis-Adam Sandler-Adam Sandler
217.0,Thriller,nudity (topless)
218.0,Comedy,road movie-women-Drew Barrymore-Whoopi Goldberg-unlikely friendships-women-women-women-women-women-unlikely friendships-women-women-Women's lib-nudity (topless)-Nudity (Topless +AC0- Notable)-Mary+AC0-Louise Parker-road movie-Whoopi Goldberg-women-women-women-unlikely friendships-women-unlikely friendships-women-friendship-CLV-women-Drew Barrymore-Mary+AC0-Louise Parker-Nudity (Topless +AC0- Notable)-Whoopi Goldberg-unlikely friendships-women-unlikely friendships-women
220.0,Horror,H.P. Lovecraft-Full Moon Entertainment-H.P. Lovecraft
222.0,Romance,etaege-to see: chick flick-chick flick-Irish-irish-ireland-Irish-Minnie Driver-high school-ireland-Ireland-Irish-CLV-friendship-adapted from:book-Chris O'Donnell-Minnie Driver-Pat O'Connor
223.0,Comedy,good dialogue-Kevin Smith-cynical-irreverent-literate-matter+AC0-of+AC0-fact-MEN'S FRIENDSHIPS-quirky-talky-TWENTYSOMETHING LIFE-witty-WORK ETHICS-wry-black and white-cynical-quirky-surreal-black and white-Directorial Debut-low budget-new jersey-4-cynical-black and white-dialogue driven-Directorial Debut-funny-great dialogue-bad acting-good dialogue-hard to rate-cynical-dialogue driven-good dialogue-Kevin Smith-Kevin Smith-I'm not even supposed to be here today-Kevin Smith-view askew-good dialogue-jay and silent bob-Tumey's DVDs-crude humor-low budget-minimalist-crude humor-Kevin Smith-low budget-black and white-convenience store-dialogue driven-low budget-minimalist-cynical-independent film-jay and silent bob-Kevin Smith-philosophical-surreal-view askew-witty-Kevin Smith-hilarious-get-hilarity-Kevin Smith-Kevin Smith-surreal-charmingly amateurish-true to life-bad acting-pompous dialogue-situation comedy-good dialogue-independent film-black and white-hilarious-black and white-crude humor-directorial debut-irreverent-low budget-multiple roles-slackers-convenience store-irreverent-Kevin Smith-Kevin Smith-quirky-surreal-cynical-funny-good dialogue-hilarious-quirky-stoner comedy-witty-hilarious-Kevin Smith-surreal-slackers-black and white-depressing-dialogue-low budget-philosophical-witty-generation X-good dialogue-irreverent-Kevin Smith-black and white-dialogue driven-hilarious-Kevin Smith-low budget-quirky-stoner comedy-witty-crude humor-great dialogue-Kevin Smith-black and white-crude humor-dialogue driven-Directorial Debut-good dialogue-irreverent-surreal-I'm not even supposed to be here today-Kevin Smith-low budget-good dialogue-Kevin Smith-Kevin Smith-low budget-New Jersey-black and white-cynical-jay and silent bob-low budget-quirky-surreal-CLV-crude humor-cynical-jay and silent bob-slackers-surreal-view askew-Kevin Smith-independent film-black and white-hilarious-jay and silent bob-Kevin Smith-low budget-quirky-slackers-view askew-stoner comedy-Kevin Smith-view askew-pit+//0Aw//9AIP//QDC//0ApA-s kai jaksaa kattoa-crude humor-cynical-funny-good dialogue-great dialogue-jay and silent bob-Kevin Smith-slackers-view askew-quirky-NO+AF8-FA+AF8-GANES-hillarious-Kevin Smith-black and white-good dialogue-irreverent-Kevin Smith-low budget-new jersey-witty-good dialogue-Kevin Smith-must see-black and white-cynical-dialogue driven-generation X-independent film-irreverent-Kevin Smith-minimalist-view askew-convenience store-Netflix Finland-To See-bad acting-black and white-cynical-dialogue driven-good dialogue-Kevin Smith-black and white-crude humor-cynical-good dialogue-hilarious-irreverent-Kevin Smith-slackers-surreal-view askew-bad acting-crude humor-cynical-dialogue driven-funny-irreverent-juvenile-low budget-quirky-convenience store-generation X-I'm not even supposed to be here today-black and white-Kevin Smith-quirky-Dialogue Driven-view askew-good dialogue-quirky-surreal-RENT-THEATER-slackers-black and white-crude humor-good dialogue-low budget-comedy-indecent-bad acting-black and white-Directorial Debut-generation X-good dialogue-low budget-new jersey-quirky-seen 2006-seen more than once-view askew-workplace-surreal-Do kupienia-independent film-Kevin Smith-own-seen more than once-good dialogue-Kevin Smith-minimalist-view askew-Jason Mewes-Kevin Smith-Directorial Debut-black and white-crude humor-cynical-funny-good dialogue-great dialogue-hilarious-irreverent-jay and silent bob-literate-low budget-matter+AC0-of+AC0-fact-quirky-slackers-surreal-witty-wry-good dialogue-jay and silent bob-Kevin Smith-slackers-view askew
225.0,Thriller,etaege-Michael Crichton-Michael Crichton-based on a book-Michael Crichton-CLV-Can't remember-Demi Moore-Michael Douglas-Michael Crichton-Demi Moore-Michael Douglas-Sexual Harassment-author:Michael Crichton-Michael Crichton
229.0,Thriller,Roman Polanski-Roman Polanski-dialogue driven-psychological-revenge-nudity (topless)-Nudity (Topless +AC0- Notable)-psychological-Roman Polanski-Roman Polanski
230.0,Thriller,drama-etaege-child abuse-kathy bates-BGAB LRC-based on a book-Stephen King-Can't remember-book-stephen king-adapted from:book-100 Essential Female Performances-child abuse-drama-incest-kathy bates-Stephen King-Stephen King-drama-child abuse-incest-housekeeper-incest-Stephen King-CLV-Stephen King-Can't remember-stephen king-Taylor Hackford-Horror
234.0,Comedy,Anne Rice-based on a book-nudity (full frontal)-Nudity (Full Frontal +AC0- Notable)-sexuality:BDSM-Rosie in leather-Nudity (Topless +AC0- Notable)
235.0,Comedy,Underrated piece of genius-eccentricity-dracula-Bill Murray-black and white-film noir-Johnny Depp-Martin Landau-Oscar (Best Supporting Actor)-quirky-Sarah Jessica Parker-Tim Burton-witty-affectionate-elegiac-gentle-poignant-quirky-witty-Dark dramedy-affectionate-black and white-cross dressing-gentle-Martin Landau-movie business-Sarah Jessica Parker-true story-witty-film noir-Oscar (Best Supporting Actor)-Tim Burton-etaege-Bill Murray-black and white-Johnny Depp-Tim Burton-Johnny Depp-Tim Burton-owned-Edith Wharton-film noir-Johnny Depp-true story-Biopic-Johnny Depp-Nostalgia Critic's Top 20-Bill Murray-Johnny Depp-Tim Burton-b+ACY-w-Bill Murray-Biography-Biopic-black and white-cross dressing-Johnny Depp-Lisa Marie-Martin Landau-movie business-Patricia Arquette-Sarah Jessica Parker-true story-dvd-biography-black and white-cross dressing-cross dressing men-movie business-true story-Biopic-Oscar (Best Supporting Actor)-true story-biopic-movie business-Johnny Depp-Tim Burton-Kurosawa-Tim Burton-film noir-Johnny Depp-movie business-Oscar (Best Supporting Actor)-movie business-Bill Murray-Biography-Johnny Depp-Oscar Winner-Sarah Jessica Parker-Tim Burton-true story-Johnny Depp-Biography-Tim Burton-Tim Burton-CLV-Biography-black and white-film noir-Johnny Depp-Tim Burton-Biography-black and white-cross dressing-movie business-quirky-true story-Biopic-Tim Burton-Bill Murray-Biopic-Johnny Depp-movie business-true story-Johnny Depp-Oscar (Best Supporting Actor)-Tim Burton-NO+AF8-FA+AF8-GANES-Johnny Depp-Tim Burton-Biopic-Johnny Depp-quirky-witty-Biopic-black and white-charming-gentle-movie business-film noir-Tim Burton-Tim Burton-Johnny Depp-Tim Burton-Oscar (Best Supporting Actor)-Bella Lugosi-B+AC0-movie-biography-Ed Wood-Johnny Depp-Tim Burton-Tim burton and Johnny Depp-underappreciated-Tim Burton-affectionate-imdb top 250-Oscar (Best Supporting Actor)-Johnny Depp-Bill Murray-Biography-black and white-DIVX-imdb top 250-Johnny Depp-Martin Landau-movie business-Oscar (Best Supporting Actor)-quirky-Tim Burton-true story-Bill Murray-Biopic-Johnny Depp-Martin Landau-movie business-Sarah Jessica Parker-Tim Burton-Tim Burton-Bechdel Test:Pass (technically)-Johnny Depp-youtube
240.0,Thriller,based on a book-Dean Koontz
245.0,Crime,police-police corruption-racism
246.0,Documentary,basketball-e-documentary-sports-true story-school-Documentary-Basketball documentary-movie to see-basketball-Chicago-Documentary-high school-social commentary-sports-Basketball-Chicago-Poverty-high school-NBA-basketball-Chicago-high school-poverty-sports-basketball-basketball-hulu-setting:Chicago-sport:basketball-sports-documentary-basketball-coming of age-documentary-high school-sports-too long-CLV-documentary-basketball-documentary-Isaiah Thomas-long-basketball-Chicago-documentary-National Film Registry-NBA-sports-true story-National Film Registry-Netflix Finland-basketball-coming of age-Criterion-Steve James
247.0,Crime,surreal-surrealism-based on a true story-disturbing-lesbian-Melanie Lynskey-New Zealand-Peter Jackson-surreal-based on a true story-crazy people-Kate Winslet-psychologic-FANTASY LIFE-OPPOSITES ATTRACT-passionate-poignant-REDEMPTION-SEXUAL AWAKENING-stylized-visceral-wistful-lesbian-disturbing-lesbian-surreal-based on a true story-Kate Winslet-lesbian-LGBT-New Zealand-Peter Jackson-true story-New Zealand-Adolescent fantasy-New Zealand-Peter Jackson-based on a true story-New Zealand-Peter Jackson-surreal-surrealism-dvd-love-murder-Peter Jackson-lesbian-Peter Jackson-bizarre-homo+AC0-erotic-stylized-surreal-surrealism-visceral-lesbian-New Zealand-nudity (topless)-queer-revenge-true story-friendship-lesbian-LGBT-murder-obsession-passionate-revenge-Nudity (Topless)-Peter Jackson-stylized-surrealism-crazy-Kate Winslet-Peter Jackson-Australia-surrealism-based on a true story-homo+AC0-erotic-friendship-Kate Winslet-New Zealand-Peter Jackson-DVD+AC0-Video-surreal-surrealism-based on a true story-disturbing-lesbian-surreal-bizarre-surrealism-surrealism-Peter Jackson-surrealism-LGBT-queer-based on a true story-Kate Winslet-lesbian-New Zealand-poignant-surreal-surrealism-visceral-wistful-troy library-New Zealand-stylized-visceral-Kate Winslet-boring-romance-true story-lesbian-Peter Jackson-New Zealand-matricide-Nudity (Topless +AC0- Notable)-Peter Jackson-based on a true story-scope-coming of age-Australia-based on a true story-coming of age-disturbing-Kate Winslet-lesbian-New Zealand-Nudity (Topless +AC0- Notable)-Nudity (Topless)-Peter Jackson-poignant-REDEMPTION-revenge-romance-stylized-surreal-surrealism-true story-visceral
248.0,Comedy,Sinbad-bad-Sinbad-Randall Miller
249.0,Romance,Classical music-Drama-Gary Oldman-beautiful music-gary oldman-beethoven-biography-classical music-deafness-nudity (full frontal)-Nudity (Full Frontal)-deafness-Beethoven-biographical-character based on real person:Beethoven-topic:deafness-R-Beethoven-classical music-Gary Oldman-CLV-Beethoven-Gary Oldman-Beethoven-biographical-Gary Oldman-great acting-historical-To See-gary oldman-Bernard Rose
250.0,Comedy,nostalgic-nostalgic-Steven Brill
253.0,Horror,spooky-Brad Pitt-fantasy-Kirsten Dunst-Nudity (Full Frontal)-Tom Cruise-vampire-vampires-Antonio Banderas-Kirsten Dunst-fantasy-Paris-vampires-homosexual undertones-vampires-Antonio Banderas-horror-Nudity (Full Frontal)-Tom Cruise-Brad Pitt-fantasy-Kirsten Dunst-vampires-anne rice-vampire-My DVDs-Antonio Banderas-atmospheric-gothic-vampires-adapted from:book-based on a book-cult classic-vampires-vampire-based on a book-Brad Pitt-fantasy-Tom Cruise-vampire-vampires-author:anne rice-journalism-vampires-vampire-Brad Pitt-Kirsten Dunst-Tom Cruise-whiney protagonist-Brad Pitt-Anne Rice-based on a book-New Orleans-nudity (full frontal)-Paris-vampires-fantasy-vampires-Brilliant-dracula-fantasy-horror-spooky-terror-vampire-adapted from:book-Antonio Banderas-author:Anne Price-Brad Pitt-Kirsten Dunst-Nudity (Full Frontal)-Stephen Rea-Tom Cruise-vampire-vampires-Nudity (Full Frontal)-vampires-Kirsten Dunst-lots of blood-Tom Cruise-vampires-vampires-book was better-vampires-Brad Pitt-horror-vampires-Brad Pitt-Kirsten Dunst-My DVDs-Tom Cruise-existentialism-6ir6-fantasy-Nudity (Full Frontal)-Tom Cruise-vampire-vampires-vampires-Brad Pitt-Kirsten Dunst-adapted from:book-author:Anne Price-vampire-atmospheric-adapted from:book-Antonio Banderas-book was better-Brad Pitt-cult classic-Tom Cruise-book-drama-fantasy-horror-Neil Jordan-USA-Brad Pitt-Kirsten Dunst-Antonio Banderas-Brad Pitt-drama-horror-Kirsten Dunst-New Orleans-Paris-San Francisco-Tom Cruise-vampires-literature-want to own-costumes-adapted from:book-based on a book-Kirsten Dunst-Nudity (Full Frontal)-Tom Cruise-vampire-Antonio Banderas-based on a book-book was better-Brad Pitt-Brilliant-fantasy-Kirsten Dunst-Tom Cruise-vampire-CLV-Antonio Banderas-author:Anne Price-based on a book-Brad Pitt-fantasy-horror-Kirsten Dunst-Tom Cruise-vampires-brad pitt-drama-terror-tom cruise-boring-Antonio Banderas-atmospheric-based on a book-Brad Pitt-cult classic-drama-fantasy-gothic-history-horror-interviews-Kirsten Dunst-New Orleans-Paris-San Francisco-Tom Cruise-vampire-vampires-based on a book-vampires-based on a book-Kirsten Dunst-Tom Cruise-vampires-vampires-based on a book-Nudity (Full Frontal)-vampires-anne rice-Antonio Banderas-atmospheric-based on a book-brad pitt-cult classic-fantasy-gothic-horror-tom cruise-vampires-BR-book was better-lots of blood-Can't remember-Anne Rice-Brilliant-Vampires-dracula-vampire-vampires-7.2+AC0-FilmAffinity-MarinaVista-fantasy-Anne Rice-antonio banderas-brad pitt-kirsten dunst-tom cruise-Brad Pitt-Tom Cruise-vampire-adapted from:book-atmospheric-author:Anne Rice-existentialism-interviews-Netflix Finland-on dvr-To See-Antonio Banderas-Brad Pitt-Kirsten Dunst-Stephen Rea-based on a book-fantasy-vampires-My movies-atmospheric-homoerotic subtext-vampires-vampire-vampires-fantasy-horror-Brad Pitt-drama-fantasy-horror-vampire-atmospheric-cult classic-fantasy-gothic-historic-history-horror-literature-New Orleans-pretentious-vampire-vampires-debased-mediocre plot-vampires-adapted from:book-anne rice-Antonio Banderas-atmospheric-brad pitt-cult classic-gothic-horror-Nudity (Full Frontal)-tom cruise-vampire-vampires-Antonio Banderas-horror-vampire-brad pitt and tom cruise-Brad Pitt-Kirsten Dunst-Tom Cruise-vampire-based on a book-Brad Pitt-Anne Rice-cult classic-Kirsten Dunst-Nudity (Full Frontal)-Brad Pitt-Tom Cruise-based on a book-based on a book-Neil Jordan-Want-New Orleans-vampires-atmospheric-brad pitt-fantasy-Kirsten Dunst-tom cruise-urban fantasy-vampire-vampires
267.0,Comedy,comedy-hilarious-military-children-comedy-military-comedy-Damon Wayans-boarding school-children-comedy-Damon Wayans-hilarious-Karyn Parsons-military-underdog-CLV-Nick Castle-seen
268.0,Crime,James Gray
270.0,Romance,Ennio Morricone-CLV
272.0,Comedy,18th century-biopics-biopic-England-funny-madness-period piece-18th century-based on a play-England-history-insanity-mental illness-royalty-history-hulu-revolution-England-mental illness-Biography-revolution-CLV-biopic-costume drama-vhs-18th century-biopic-costume drama-funny-history-period piece-revolution-royalty-biopic-England-revolution-Nicholas Hytner
274.0,Comedy,Disney-James Orr
275.0,Comedy,annoying-Christmas-Steve Martin-bad acting-bummer-Christmas-depressing-Nora Ephron
280.0,Thriller,Alcatraz-prison-Gary Oldman-1930s-Alcatraz-corruption-courtroom-insanity-lawyers-prison-prison escape-torture-torture (scene)-courtroom setting-prison-Alcatraz-Christian Slater-corruption-Kevin Bacon-CLV-Christian Slater-Gary Oldman-Kevin Bacon-prison-Marc Rocco
290.0,Crime,3-auckland-New Zealand-abuse-sad-maori-violent-disturbing-drama-abuse-alcoholism-auckland-maori-new zealand-rape-strong women-tattoos-welfare-based on a book-poverty-brutality-brutality-based on a book-strong women-rape-In Netflix queue-brutality-abuse-maori-New Zealand-brutality-brutality-violence-alcoholism-based on a book-New Zealand-rape-sad-strong women-welfare-working class-brutality-Lee Tamahori-disturbing-drama
291.0,Thriller,Nudity (Topless +AC0- Notable)
301.0,Romance,Japan-Toshiro Mifune-Kayo Hatta-Toshir+//0Aw//9ALQ- Mifune
302.0,Romance,French-bloody-16th century-Catholicism-Christianity-France-history-massacre-nudity (full frontal)-religion-royalty-Daniel Auteuil-slow-Biography-Dumas-History-Nudity (Full Frontal)-netflix-16th century-costume drama-lives of women-massacre-religious conflict-16th century-Patrice Ch+//0Aw//9AKk-reau
305.0,Comedy,Cher-Forest Whitaker-Julia Roberts-Nudity (Full Frontal)-Altman-fashion-Forest Whitaker-fashion-nudity (full frontal)-Nudity (Full Frontal)
308.0,Comedy,Bibliothek-beautiful-touching-biting-cynical-ironic-satirical-wry-Three Colors trilogy-3.5-poland-BFI modern classic-Three Colours trilogy-Kie+//0Axf/9AJs-lowski-Three Colors trilogy-touching-marriage-sequel-Three Colors trilogy-Three Colours trilogy-beautiful-humane-touching-not as dreamy-BD+AC0-R-CLV-poland-Three Colors trilogy-beautiful-BFI modern classic-memasa's movies-on dvr-satirical-sequel-Three Colors trilogy-white-wry-beautiful-enigmatic-Criterion-Krzysztof Kieslowski-Three Colors trilogy
